reviews.rating,reviews.numHelpful,reviews.doRecommend,sentiment_score,review_length,sentiment_category
5,0,True,0.9,15,Positive
5,0,True,0.5800000000000001,56,Positive
4,0,True,0.3873737373737374,91,Positive
3,1,True,0.07916666666666666,43,Neutral
5,0,True,0.2638888888888889,40,Positive
4,0,True,0.375,15,Positive
5,0,True,0.35152777777777783,61,Positive
5,0,True,0.5199999999999999,49,Positive
5,0,True,0.6166666666666667,11,Positive
4,0,True,0.09476190476190476,129,Neutral
5,0,True,0.6666666666666666,6,Positive
5,0,True,0.3666666666666667,12,Positive
4,0,True,1.0,11,Positive
5,0,True,0.252219696969697,248,Positive
5,0,True,0.0,16,Neutral
5,0,True,0.6666666666666666,25,Positive
5,0,True,0.15138888888888888,48,Neutral
5,0,True,0.45,15,Positive
5,0,True,0.12946428571428573,46,Neutral
5,0,True,0.0,14,Neutral
5,1,True,0.4,28,Positive
5,0,True,0.8,22,Positive
5,0,True,0.65,38,Positive
5,0,True,0.5375,25,Positive
4,0,True,0.55,47,Positive
5,0,True,0.4,59,Positive
5,0,True,0.2712842712842713,94,Positive
4,0,True,0.4666666666666666,15,Positive
5,0,True,0.3875,73,Positive
5,0,True,0.25,10,Positive
5,0,True,0.36018518518518516,85,Positive
5,0,True,0.5,13,Positive
5,0,True,0.35,56,Positive
4,0,True,0.38333333333333336,17,Positive
4,0,True,0.08095238095238096,51,Neutral
5,0,True,0.17666666666666667,54,Neutral
5,0,True,0.4681818181818182,11,Positive
5,0,True,0.39166666666666666,10,Positive
5,0,True,0.25,18,Positive
5,0,True,0.4666666666666666,17,Positive
3,0,False,0.2,23,Neutral
5,0,True,0.5750000000000001,20,Positive
5,0,True,0.0,27,Neutral
5,0,True,0.13441176470588237,221,Neutral
5,0,True,0.0,15,Neutral
5,0,True,0.8,13,Positive
5,0,True,0.4047619047619047,18,Positive
5,0,True,0.385625,75,Positive
5,0,True,0.4,20,Positive
4,0,True,0.0,15,Neutral
2,0,False,0.060714285714285714,12,Neutral
5,0,True,0.43333333333333335,54,Positive
5,0,True,0.29375000000000007,122,Positive
5,0,True,0.17833333333333334,9,Neutral
5,0,True,0.3761904761904762,17,Positive
5,0,True,0.0,9,Neutral
4,0,True,0.4875,17,Positive
5,0,True,0.125,39,Neutral
5,0,True,0.39641666666666675,93,Positive
5,0,True,0.28500000000000003,108,Positive
5,0,True,0.21428571428571427,15,Positive
5,0,True,0.5,17,Positive
5,0,True,0.0,29,Neutral
5,0,True,0.4222222222222222,24,Positive
1,3,False,-0.058851674641148315,126,Neutral
5,0,True,0.54,34,Positive
4,0,True,0.65,13,Positive
5,0,True,0.3751082251082251,35,Positive
5,7,True,0.6833333333333332,24,Positive
5,0,True,0.056249999999999994,18,Neutral
5,0,True,0.6816666666666666,12,Positive
4,0,True,0.26071428571428573,69,Positive
4,0,True,0.21428571428571427,12,Positive
4,0,True,0.6714285714285714,18,Positive
5,0,True,0.4666666666666666,25,Positive
4,0,True,0.3267857142857143,70,Positive
5,0,True,0.5357142857142857,58,Positive
5,0,True,0.5333333333333333,18,Positive
4,0,True,0.16666666666666666,53,Neutral
5,0,True,0.3190476190476191,36,Positive
4,0,True,0.3111111111111111,40,Positive
5,0,True,0.5,26,Positive
5,0,True,0.234375,21,Positive
5,0,True,0.5,32,Positive
4,0,True,0.5583333333333333,45,Positive
5,0,True,0.35000000000000003,41,Positive
5,0,True,0.5333333333333333,42,Positive
5,0,True,0.39,20,Positive
5,0,True,-0.3,34,Negative
5,0,True,0.5,15,Positive
2,1,False,0.0,32,Neutral
5,0,True,0.25,14,Positive
4,0,True,0.0,19,Neutral
4,0,True,0.2416666666666667,13,Positive
5,0,True,0.375,19,Positive
5,0,True,0.4,11,Positive
5,0,True,0.25,12,Positive
5,0,True,0.25,27,Positive
5,0,True,0.3090909090909091,48,Positive
4,0,True,0.3375,40,Positive
4,0,True,-0.10714285714285715,58,Neutral
5,0,True,0.5,18,Positive
2,0,False,-0.29583333333333334,85,Negative
5,0,True,0.25,24,Positive
5,0,True,0.5,21,Positive
4,0,True,0.6034722222222223,41,Positive
4,0,True,0.39,75,Positive
4,0,True,0.5,19,Positive
5,0,True,0.30357142857142855,19,Positive
4,0,True,0.65,13,Positive
5,0,True,0.37142857142857144,11,Positive
5,0,True,0.5,44,Positive
5,0,True,0.515,45,Positive
5,0,True,0.40909090909090906,14,Positive
5,0,True,0.21875,51,Positive
5,0,True,0.48253968253968255,22,Positive
4,0,True,0.0,12,Neutral
4,0,True,0.1638888888888889,56,Neutral
5,0,True,0.3825396825396825,8,Positive
5,0,True,0.325,31,Positive
5,0,True,0.5785281385281386,45,Positive
3,0,True,0.2535714285714286,95,Positive
4,0,True,0.08124999999999999,22,Neutral
4,0,True,0.3666666666666667,17,Positive
3,0,False,0.5,12,Positive
5,0,True,0.41759259259259257,54,Positive
5,0,True,0.335,41,Positive
5,0,True,0.06666666666666667,22,Neutral
5,0,True,0.75,19,Positive
3,0,False,0.2833333333333333,17,Positive
4,0,True,0.5625,14,Positive
5,0,True,0.29464285714285715,62,Positive
5,0,True,0.16666666666666666,21,Neutral
5,0,True,0.7,15,Positive
5,0,True,0.25833333333333336,13,Positive
5,0,True,0.11962962962962963,71,Neutral
5,0,True,0.22519550342130984,276,Positive
4,0,True,0.4,9,Positive
5,0,True,0.55,24,Positive
4,0,True,0.21666666666666667,72,Positive
5,5,True,0.4875,84,Positive
5,0,True,0.39285714285714285,24,Positive
5,0,True,0.4666666666666667,31,Positive
5,0,True,0.25,10,Positive
5,0,True,0.42857142857142855,28,Positive
5,0,True,0.16626984126984126,44,Neutral
5,0,True,0.5555555555555556,13,Positive
5,0,True,0.5666666666666668,25,Positive
4,0,True,-0.15,10,Neutral
3,0,False,0.09999999999999999,72,Neutral
5,0,True,0.3181818181818182,28,Positive
4,0,True,0.65,17,Positive
5,0,True,0.32757936507936514,63,Positive
4,0,True,0.8,9,Positive
5,0,True,0.3,14,Positive
5,0,True,0.55,27,Positive
5,0,True,0.3916666666666666,30,Positive
5,0,True,0.48666666666666664,13,Positive
4,0,True,0.0,16,Neutral
3,0,False,0.2916666666666667,60,Positive
5,0,True,0.4752380952380953,41,Positive
5,0,True,0.0,27,Neutral
5,0,True,0.477,27,Positive
5,0,True,0.0,23,Neutral
5,0,True,0.6,26,Positive
5,0,True,0.0,13,Neutral
4,0,True,0.47916666666666663,25,Positive
5,0,True,0.20166666666666666,34,Positive
5,0,True,0.0,16,Neutral
5,0,True,0.6666666666666666,33,Positive
5,0,True,0.4066666666666667,12,Positive
5,0,True,0.5454545454545454,10,Positive
5,0,True,0.375,22,Positive
5,0,True,0.26666666666666666,26,Positive
5,0,True,0.65,31,Positive
5,0,True,0.39166666666666666,25,Positive
4,0,True,0.5,28,Positive
5,0,True,0.5333333333333333,19,Positive
3,0,False,-0.2333333333333333,16,Negative
5,0,True,0.26,29,Positive
5,0,True,0.0,27,Neutral
5,0,True,0.6666666666666666,46,Positive
5,0,True,0.9099999999999999,11,Positive
5,0,True,0.6666666666666666,24,Positive
5,0,True,0.36458333333333337,26,Positive
5,0,True,0.5,15,Positive
5,0,True,0.25,10,Positive
4,0,True,0.5666666666666667,22,Positive
5,0,True,0.5,18,Positive
5,0,True,0.37083333333333335,59,Positive
5,0,True,0.5666666666666667,10,Positive
5,0,True,0.31481481481481477,83,Positive
5,0,True,0.3816666666666667,25,Positive
5,0,True,0.7733333333333333,19,Positive
5,0,True,0.5,15,Positive
5,0,True,0.5544444444444445,14,Positive
3,0,False,-0.14047619047619045,15,Neutral
5,0,True,0.7380952380952381,25,Positive
4,0,True,0.3710884353741496,76,Positive
5,0,True,0.5653409090909091,16,Positive
4,0,True,0.43636363636363634,67,Positive
5,0,True,0.0,24,Neutral
5,0,True,0.3,34,Positive
5,0,True,0.26666666666666666,41,Positive
5,0,True,-0.024999999999999994,23,Neutral
5,0,True,0.4166666666666667,11,Positive
5,1,True,0.14583333333333334,23,Neutral
5,0,True,0.5305555555555556,11,Positive
5,0,True,0.33386243386243386,27,Positive
5,0,True,0.40238095238095245,26,Positive
5,0,True,0.0,12,Neutral
5,0,True,0.281547619047619,30,Positive
5,0,True,0.37142857142857144,14,Positive
4,0,True,0.6,16,Positive
5,0,True,0.4000000000000001,21,Positive
5,0,True,0.0,11,Neutral
5,0,True,0.21428571428571427,11,Positive
5,0,True,0.7816666666666667,18,Positive
5,0,True,0.555,19,Positive
5,0,True,0.15306122448979592,29,Neutral
5,0,True,0.43333333333333335,16,Positive
5,1,True,0.0,10,Neutral
5,0,True,0.03125,40,Neutral
3,0,False,0.0,57,Neutral
5,0,True,0.5,11,Positive
5,0,True,0.5333333333333333,16,Positive
5,0,True,0.28939393939393937,61,Positive
5,0,True,0.3666666666666667,16,Positive
4,0,True,0.325,22,Positive
5,0,True,0.55,21,Positive
4,0,True,0.62,25,Positive
5,0,True,0.43333333333333335,14,Positive
4,0,True,1.0,14,Positive
5,0,True,0.26944444444444443,26,Positive
5,0,True,0.34355158730158736,79,Positive
4,0,True,0.2725,20,Positive
5,0,True,0.625,8,Positive
5,0,True,0.26944444444444443,18,Positive
5,0,True,0.20833333333333334,56,Positive
5,0,True,0.75,14,Positive
5,0,True,0.2,11,Neutral
5,0,True,0.477,22,Positive
5,0,True,0.5316666666666667,19,Positive
5,0,True,1.0,20,Positive
5,0,True,0.5,19,Positive
4,0,True,0.03333333333333333,25,Neutral
5,0,True,0.13333333333333333,57,Neutral
4,0,True,0.275,27,Positive
5,0,True,0.8,11,Positive
5,0,True,0.5,31,Positive
5,0,True,0.80078125,9,Positive
5,0,True,0.9,28,Positive
5,0,True,0.4,16,Positive
5,0,True,0.5,16,Positive
4,0,True,0.14404761904761904,41,Neutral
5,0,True,0.3333333333333333,37,Positive
5,0,True,0.8,10,Positive
5,0,True,0.23768939393939392,24,Positive
5,0,True,0.6666666666666666,13,Positive
5,0,True,0.0,14,Neutral
5,0,True,0.5,14,Positive
5,0,True,0.24375000000000002,21,Positive
5,0,True,0.35000000000000003,11,Positive
5,0,True,0.525,23,Positive
4,0,True,0.19444444444444445,59,Neutral
5,0,True,0.0,32,Neutral
5,0,True,0.8333333333333334,15,Positive
2,0,False,-0.038888888888888896,21,Neutral
5,0,True,0.23441558441558447,80,Positive
5,0,True,0.6666666666666666,38,Positive
5,0,True,0.7380952380952381,8,Positive
4,0,True,0.0,15,Neutral
5,0,True,0.5079365079365079,68,Positive
4,0,True,0.3666666666666667,16,Positive
5,0,True,0.5492063492063491,18,Positive
5,0,True,0.6625000000000001,33,Positive
5,0,True,0.5,18,Positive
5,0,True,0.49444444444444446,46,Positive
5,0,True,0.8,10,Positive
5,0,True,0.45,12,Positive
5,0,True,0.4416666666666667,17,Positive
5,0,True,0.375,15,Positive
5,0,True,0.039814814814814824,44,Neutral
5,0,True,0.44940476190476186,30,Positive
5,0,True,0.55,14,Positive
5,0,True,0.0,11,Neutral
5,0,True,0.3654761904761905,43,Positive
5,0,True,0.0,9,Neutral
5,0,True,0.4787878787878788,11,Positive
5,0,True,0.5843750000000001,26,Positive
4,0,True,0.425,19,Positive
5,0,True,0.538888888888889,11,Positive
5,0,True,0.5444444444444445,16,Positive
5,0,True,0.3333333333333333,16,Positive
5,0,True,0.0,7,Neutral
4,0,True,0.5333333333333334,16,Positive
5,0,True,0.43333333333333335,12,Positive
5,0,True,0.5625,15,Positive
5,0,True,0.30757575757575756,37,Positive
4,0,True,0.3375,35,Positive
5,0,True,0.5,48,Positive
5,0,True,0.24724064625850342,102,Positive
5,0,True,0.4777777777777778,84,Positive
4,0,True,0.43333333333333335,14,Positive
5,0,True,0.6666666666666666,56,Positive
5,0,True,0.25,22,Positive
5,0,True,0.41277777777777774,12,Positive
5,0,True,0.6071428571428571,17,Positive
5,0,True,0.2590909090909091,54,Positive
4,0,True,0.3375,10,Positive
5,0,True,0.3619047619047619,24,Positive
5,0,True,0.365,23,Positive
5,0,True,0.6495833333333334,38,Positive
5,0,True,0.55,9,Positive
4,0,True,0.2,8,Neutral
5,0,True,0.8,11,Positive
5,0,True,0.45821428571428574,113,Positive
5,0,True,0.6000000000000001,10,Positive
5,0,True,0.5903409090909091,21,Positive
5,0,True,0.5858333333333333,15,Positive
4,0,True,0.0,14,Neutral
5,0,True,0.4,13,Positive
5,0,True,0.4,20,Positive
5,0,True,0.5333333333333333,22,Positive
5,0,True,0.16666666666666666,24,Neutral
5,0,True,0.55,20,Positive
5,0,True,0.45,34,Positive
4,0,True,0.33809523809523806,30,Positive
5,0,True,0.325,29,Positive
3,0,True,0.0,42,Neutral
5,0,True,0.6166666666666667,11,Positive
5,0,True,0.2777777777777778,13,Positive
5,0,True,0.4,12,Positive
5,0,True,-0.14583333333333334,12,Neutral
5,0,True,0.4,13,Positive
3,0,True,0.33999999999999997,19,Positive
5,0,True,0.5232142857142857,36,Positive
5,0,True,0.25328282828282833,29,Positive
5,0,True,0.7,13,Positive
5,0,True,0.05000000000000001,88,Neutral
5,0,True,0.5229166666666666,16,Positive
5,0,True,0.6625,19,Positive
5,0,True,0.0,12,Neutral
5,0,True,0.4,15,Positive
4,0,True,0.6,15,Positive
4,0,True,0.15,12,Neutral
5,0,True,0.20000000000000004,30,Positive
5,0,True,0.48333333333333334,10,Positive
5,0,True,0.4924242424242424,57,Positive
5,0,True,0.27999999999999997,22,Positive
4,0,False,0.0625,34,Neutral
5,0,True,0.5,13,Positive
5,0,True,0.0,12,Neutral
5,0,True,0.33,22,Positive
5,0,True,0.15416666666666667,20,Neutral
5,0,True,0.10714285714285714,12,Neutral
5,0,True,0.06818181818181818,35,Neutral
5,0,True,0.37578125,98,Positive
2,0,False,0.8,18,Positive
4,0,True,0.5625,25,Positive
5,0,True,0.0,8,Neutral
5,0,True,0.2857142857142857,97,Positive
4,0,True,0.6666666666666666,12,Positive
5,0,True,0.17142857142857146,23,Neutral
5,0,True,0.3605555555555556,59,Positive
5,0,True,0.0,17,Neutral
5,0,True,0.22708333333333333,25,Positive
5,0,True,0.26999999999999996,36,Positive
5,0,True,0.475,42,Positive
5,0,True,0.6083333333333334,15,Positive
5,0,True,0.5816666666666667,20,Positive
4,0,True,0.4166666666666667,28,Positive
5,0,True,0.0,10,Neutral
2,0,False,0.43333333333333335,19,Positive
5,0,True,0.611111111111111,27,Positive
4,0,True,0.5160714285714286,22,Positive
5,0,True,0.1875,15,Neutral
5,0,True,0.6,11,Positive
5,0,True,0.225,24,Positive
5,0,True,0.47430555555555554,29,Positive
5,0,True,0.3361111111111111,10,Positive
5,0,True,0.01666666666666668,29,Neutral
5,0,True,0.6000000000000001,21,Positive
5,0,True,0.5,12,Positive
5,0,True,0.3571428571428571,57,Positive
5,0,True,0.3125,30,Positive
5,0,True,0.2,11,Neutral
5,0,True,0.21428571428571427,14,Positive
5,0,True,0.55,12,Positive
5,0,True,0.0,11,Neutral
4,0,True,0.21428571428571427,24,Positive
5,0,True,0.68,21,Positive
5,0,True,0.8,13,Positive
5,0,True,0.4488095238095237,30,Positive
5,0,True,0.5,15,Positive
5,0,True,0.5166666666666666,11,Positive
5,0,True,0.475,25,Positive
4,0,True,0.025000000000000005,70,Neutral
5,0,True,0.375,30,Positive
5,0,True,0.5666666666666667,9,Positive
5,0,True,0.2673809523809524,25,Positive
4,0,True,0.13373015873015873,38,Neutral
4,0,True,1.0,15,Positive
5,0,True,0.655,23,Positive
5,0,True,0.3666666666666667,13,Positive
5,0,True,0.1125,37,Neutral
5,0,True,0.33796296296296297,42,Positive
5,0,True,0.625,15,Positive
5,0,True,0.5777777777777778,12,Positive
5,2,True,0.21428571428571427,49,Positive
5,0,True,0.49916666666666665,60,Positive
5,0,True,0.16904761904761903,81,Neutral
5,0,True,0.4777777777777778,34,Positive
4,0,True,0.12878787878787878,18,Neutral
4,0,True,0.4,9,Positive
5,0,True,0.5,21,Positive
5,0,True,0.0,14,Neutral
4,0,True,0.4416666666666667,17,Positive
5,0,True,0.5211111111111112,43,Positive
4,0,False,0.3333333333333333,19,Positive
3,0,False,-0.030952380952380953,21,Neutral
4,0,True,0.31666666666666665,26,Positive
5,0,True,0.38046874999999997,87,Positive
5,0,True,0.3272077922077922,154,Positive
4,0,True,0.28295593295593297,111,Positive
4,0,True,0.2,32,Neutral
5,0,True,0.3595238095238095,11,Positive
5,0,True,0.15,22,Neutral
5,0,True,0.22499999999999998,16,Positive
4,0,True,0.4133333333333334,32,Positive
4,0,True,0.0,11,Neutral
5,0,True,0.4666666666666666,24,Positive
5,0,True,0.5,10,Positive
5,0,True,0.2333333333333333,15,Positive
5,0,True,0.3333333333333333,37,Positive
2,0,True,0.3333333333333333,51,Positive
5,0,True,0.0,13,Neutral
5,0,True,0.3461904761904762,30,Positive
5,0,True,0.15,41,Neutral
5,0,True,0.4125,13,Positive
4,0,True,0.4099206349206349,43,Positive
4,0,True,0.17662337662337663,40,Neutral
5,0,True,0.44999999999999996,26,Positive
5,0,True,0.54,9,Positive
5,0,True,0.4228571428571429,21,Positive
4,0,True,0.0,35,Neutral
5,0,True,0.3678571428571428,35,Positive
5,0,True,0.4666666666666667,18,Positive
5,0,True,0.33666666666666667,42,Positive
5,0,True,0.27035714285714285,20,Positive
5,0,True,0.29333333333333333,38,Positive
5,0,True,0.4166666666666667,25,Positive
4,0,True,0.8,19,Positive
5,0,True,0.65,12,Positive
5,0,True,0.4380952380952381,33,Positive
5,0,True,0.16666666666666666,9,Neutral
5,0,True,0.25,23,Positive
4,0,True,0.4,16,Positive
5,0,True,0.44866666666666666,20,Positive
5,0,True,0.5,25,Positive
5,1,True,0.15047155225726655,118,Neutral
4,0,True,0.0,11,Neutral
5,0,True,0.8,12,Positive
5,0,True,0.4,21,Positive
4,0,True,0.25,42,Positive
5,0,True,0.6166666666666667,10,Positive
5,0,True,0.3625,88,Positive
5,0,True,0.2,13,Neutral
5,0,True,0.5071428571428571,22,Positive
5,0,True,0.04545454545454545,9,Neutral
5,0,True,0.125,14,Neutral
5,0,True,0.0,22,Neutral
5,0,True,0.18737824675324677,70,Neutral
4,1,True,0.08035714285714286,33,Neutral
4,0,True,0.7,12,Positive
5,0,True,0.5,7,Positive
5,0,True,0.5222222222222223,14,Positive
4,0,True,0.21428571428571427,23,Positive
5,0,True,0.45714285714285713,12,Positive
5,0,True,0.5666666666666668,19,Positive
5,0,True,0.19107142857142856,32,Neutral
5,0,True,0.5666666666666668,14,Positive
5,0,True,0.0,17,Neutral
5,0,True,0.3510416666666667,66,Positive
5,0,True,0.26515151515151514,43,Positive
5,0,True,0.4666666666666667,12,Positive
4,0,True,0.5499999999999999,12,Positive
5,0,True,0.34545454545454546,15,Positive
5,0,True,0.0,26,Neutral
5,0,True,0.32857142857142857,15,Positive
5,0,True,0.7166666666666668,15,Positive
5,0,True,0.6,17,Positive
3,0,False,0.3,20,Positive
5,0,True,0.25,48,Positive
5,0,True,0.39999999999999997,24,Positive
5,0,True,0.3603174603174603,17,Positive
5,0,True,0.675,23,Positive
5,0,True,0.125,26,Neutral
5,0,True,0.4473214285714286,50,Positive
5,0,True,0.5416666666666666,39,Positive
5,0,True,0.4666666666666666,12,Positive
5,0,True,0.4444444444444445,12,Positive
5,0,True,0.2,19,Neutral
4,0,True,0.0,14,Neutral
5,0,True,0.65,19,Positive
4,0,True,0.6666666666666666,21,Positive
5,0,True,0.22232142857142856,63,Positive
5,0,True,0.6366666666666667,10,Positive
5,0,True,-0.30000000000000004,41,Negative
5,0,True,0.8,16,Positive
4,0,True,0.7000000000000001,11,Positive
5,0,True,0.3229166666666667,63,Positive
5,0,True,1.0,13,Positive
4,0,True,0.35714285714285715,21,Positive
3,0,True,0.25,14,Positive
5,0,True,0.5444444444444444,10,Positive
5,0,True,0.13809523809523808,24,Neutral
5,0,True,0.35,16,Positive
5,0,True,0.5,17,Positive
4,0,True,0.14444444444444446,26,Neutral
5,0,True,0.3638095238095238,42,Positive
5,0,True,-0.125,15,Neutral
4,0,True,0.40714285714285714,13,Positive
5,0,True,0.4454545454545455,22,Positive
5,0,True,0.0,21,Neutral
5,0,True,0.4,44,Positive
5,0,True,0.06070470328282831,84,Neutral
5,0,True,0.3,17,Positive
4,0,True,0.65,15,Positive
4,0,True,0.25,11,Positive
5,0,True,0.5,18,Positive
5,0,True,0.5666666666666667,8,Positive
5,0,True,0.05,10,Neutral
5,0,True,0.3,18,Positive
4,0,True,0.2409090909090909,40,Positive
5,0,True,0.32499999999999996,32,Positive
4,0,True,0.41666666666666663,28,Positive
5,0,True,0.7166666666666667,13,Positive
5,0,True,0.2333333333333333,24,Positive
4,0,True,0.13000000000000003,22,Neutral
5,0,True,0.4777777777777778,12,Positive
5,0,True,1.0,13,Positive
5,0,True,0.30476190476190473,14,Positive
5,0,True,0.19047619047619047,32,Neutral
5,0,True,0.5,13,Positive
5,0,True,0.2270408163265306,60,Positive
5,0,True,0.244140625,13,Positive
5,0,True,0.6166666666666667,13,Positive
5,0,True,0.625,15,Positive
5,0,True,0.5,48,Positive
5,0,True,-0.25,12,Negative
5,0,True,0.29444444444444445,41,Positive
5,0,True,0.8,18,Positive
5,0,True,0.5316666666666667,20,Positive
4,0,True,0.8,11,Positive
5,0,True,0.7166666666666667,8,Positive
3,1,False,1.0,37,Positive
5,0,True,0.3666666666666667,29,Positive
5,0,True,0.26666666666666666,14,Positive
5,0,True,0.46666666666666673,14,Positive
5,0,True,0.5,14,Positive
5,0,True,0.4409090909090909,65,Positive
5,0,True,0.5333333333333333,13,Positive
5,0,True,0.7166666666666667,11,Positive
5,0,True,-0.2,15,Neutral
5,0,True,0.5633333333333334,33,Positive
5,0,True,0.0,42,Neutral
5,0,True,0.5533333333333333,13,Positive
5,0,True,0.6666666666666666,44,Positive
5,0,True,0.5836805555555555,25,Positive
5,0,True,0.42460317460317465,31,Positive
5,0,True,0.0,34,Neutral
5,0,True,0.32708333333333334,50,Positive
5,0,True,0.14166666666666672,36,Neutral
5,1,True,0.38245535714285717,52,Positive
5,0,True,0.24285714285714285,70,Positive
5,0,True,0.0,14,Neutral
4,0,True,0.55,10,Positive
5,0,True,0.0,18,Neutral
5,0,True,0.6,22,Positive
5,0,True,0.5,11,Positive
5,0,True,-0.0025000000000000022,51,Neutral
5,0,True,0.34761904761904766,78,Positive
5,0,True,0.42777777777777776,22,Positive
5,0,True,0.6211111111111111,14,Positive
5,5,True,0.2592361111111111,96,Positive
5,0,True,0.22111111111111112,59,Positive
5,0,True,0.26666666666666666,13,Positive
5,0,True,0.5056029040404041,12,Positive
4,0,True,-0.25,17,Negative
5,0,True,0.5,18,Positive
5,0,True,0.375,10,Positive
5,0,True,0.5,21,Positive
5,0,True,0.6226190476190476,59,Positive
5,0,True,0.3375,21,Positive
5,0,True,0.30857142857142855,35,Positive
5,0,True,0.2287698412698413,75,Positive
5,0,True,0.75,13,Positive
5,0,True,0.5633333333333334,12,Positive
4,0,True,0.2615079365079365,51,Positive
5,0,True,0.40666666666666673,29,Positive
5,0,True,0.175,25,Neutral
5,0,True,0.0,13,Neutral
2,0,False,0.5,13,Positive
5,0,True,0.7666666666666666,12,Positive
5,0,True,0.43333333333333335,31,Positive
5,0,True,0.7166666666666667,67,Positive
5,0,True,0.5555555555555555,19,Positive
5,0,True,0.23029100529100532,39,Positive
5,0,True,0.18095238095238098,33,Neutral
5,0,True,0.325,19,Positive
4,2,True,-0.25,25,Negative
5,0,True,0.4571428571428572,49,Positive
3,0,True,0.5,11,Positive
5,0,True,0.4047619047619047,9,Positive
5,0,True,0.3,10,Positive
4,0,True,0.10277777777777779,42,Neutral
5,0,True,0.26666666666666666,25,Positive
5,0,True,0.1880952380952381,31,Neutral
4,0,True,0.0805952380952381,77,Neutral
5,0,True,0.35,41,Positive
5,0,True,0.39642857142857146,56,Positive
5,0,True,0.5875,20,Positive
5,0,True,0.39,44,Positive
5,0,True,0.04464285714285714,18,Neutral
4,0,True,0.48750000000000004,20,Positive
5,0,True,0.5339285714285714,8,Positive
5,0,True,0.5,28,Positive
5,0,True,0.32272727272727275,24,Positive
5,0,True,0.7,10,Positive
5,0,True,0.26666666666666666,15,Positive
4,0,True,0.5633333333333334,14,Positive
5,0,True,0.45,13,Positive
5,0,True,1.0,6,Positive
5,0,True,0.5,17,Positive
5,0,True,0.0,13,Neutral
5,0,True,0.6166666666666667,12,Positive
5,0,True,0.6,18,Positive
5,0,True,0.35,15,Positive
4,0,True,0.14732142857142858,27,Neutral
5,0,True,0.2619047619047619,39,Positive
5,0,True,0.78,15,Positive
5,0,True,0.26666666666666666,60,Positive
5,0,True,0.4833333333333334,13,Positive
5,0,True,0.8,14,Positive
5,0,True,0.6014285714285714,40,Positive
5,0,True,0.35555555555555557,51,Positive
5,0,True,0.35208333333333336,28,Positive
5,0,True,0.15416666666666667,9,Neutral
5,0,True,0.3663265306122449,17,Positive
5,0,True,0.48333333333333334,17,Positive
4,0,True,0.24545454545454545,24,Positive
4,0,True,0.5,35,Positive
5,0,True,0.37500000000000006,22,Positive
5,0,True,0.3392857142857143,76,Positive
3,0,True,0.17708333333333331,41,Neutral
4,0,True,0.3833333333333333,35,Positive
5,0,True,0.0,12,Neutral
5,0,True,0.375,14,Positive
5,0,True,0.4125,28,Positive
5,0,True,0.47291666666666665,41,Positive
5,0,True,0.30625,17,Positive
4,0,True,0.5291666666666667,25,Positive
5,0,True,1.0,17,Positive
3,0,True,0.0,19,Neutral
5,0,True,0.6397569444444444,13,Positive
5,0,True,0.46875,21,Positive
4,0,True,0.125,15,Neutral
5,0,True,0.24375,24,Positive
5,0,True,0.4,5,Positive
4,1,True,0.17708333333333334,39,Neutral
5,0,True,0.5666666666666667,14,Positive
1,0,False,0.2,15,Neutral
5,0,True,0.23611111111111108,16,Positive
5,0,True,0.78,28,Positive
5,0,True,0.0,21,Neutral
5,0,True,0.4125,10,Positive
5,0,True,0.0,11,Neutral
5,0,True,0.6071428571428571,12,Positive
5,0,True,-0.0027777777777777727,51,Neutral
5,0,True,0.21428571428571427,21,Positive
3,0,True,0.1375,22,Neutral
5,0,True,0.22777777777777777,23,Positive
5,0,True,0.5071428571428571,15,Positive
5,0,True,0.7333333333333334,16,Positive
5,0,True,0.55,36,Positive
5,0,True,0.4179166666666667,17,Positive
5,0,True,0.26,58,Positive
5,0,True,0.42833333333333334,34,Positive
5,0,True,0.228125,23,Positive
4,0,True,0.4178571428571428,50,Positive
4,0,True,0.45,19,Positive
5,1,True,0.25,23,Positive
5,0,True,0.78125,23,Positive
5,0,True,0.15,37,Neutral
5,0,True,0.4083333333333334,12,Positive
5,2,True,0.2001190476190476,235,Positive
5,0,True,-0.125,17,Neutral
5,0,True,0.8,10,Positive
5,0,True,0.75,16,Positive
4,0,True,0.2738816738816739,43,Positive
5,0,True,0.9333333333333332,17,Positive
5,0,True,1.0,24,Positive
5,0,True,0.6000000000000001,9,Positive
5,0,True,0.47500000000000003,40,Positive
5,0,True,0.375,60,Positive
4,0,True,0.35,14,Positive
5,0,True,0.0,16,Neutral
5,0,True,0.6666666666666666,11,Positive
5,0,True,0.40625,17,Positive
5,0,True,0.35,22,Positive
3,0,True,0.5,13,Positive
3,0,True,-0.04999999999999999,17,Neutral
4,0,True,0.19166666666666668,11,Neutral
5,0,True,0.2333333333333333,22,Positive
5,0,True,0.3,37,Positive
5,0,True,-0.08333333333333333,39,Neutral
5,0,True,0.5,21,Positive
5,0,True,0.5466666666666666,10,Positive
5,0,True,0.5,22,Positive
5,0,True,0.23611111111111108,15,Positive
4,0,True,0.4,28,Positive
5,0,True,0.2,10,Neutral
5,0,True,0.5,12,Positive
4,0,True,-0.013541666666666674,46,Neutral
5,0,True,0.4375,16,Positive
5,0,True,-0.01171875,32,Neutral
5,0,True,0.42000000000000004,13,Positive
4,0,True,0.225,40,Positive
5,0,True,0.46547619047619043,18,Positive
